character_id,name,secret_identity,alignment_id,eye_color_id,hair_color_id,sex_id,gsm_id,alive,appearances,universe_id,first_appearance_year
5028,Peredur (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,2005.0
5029,Sadeh (New Earth),,1,4,7,2,3,Living Characters,2.0,2,2005.0
5030,Scramjet (New Earth),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,2,2005.0
5031,Shelly Gaynor (New Earth),Public Identity,2,5,4,2,3,Deceased Characters,2.0,2,2005.0
5032,Strato (New Earth),Secret Identity,3,4,11,5,3,Living Characters,2.0,2,2005.0
5033,Submissionary Judah (New Earth),Public Identity,3,4,3,5,3,Deceased Characters,2.0,2,2005.0
5034,Ten of Spades V (New Earth),,1,4,20,2,3,Living Characters,2.0,2,2005.0
5035,William Beezer (New Earth),Secret Identity,1,6,4,5,3,Living Characters,2.0,2,2005.0
5036,Witchazel (New Earth),Secret Identity,1,4,19,2,3,Living Characters,2.0,2,2005.0
5037,Yellow of the Rainbow Raiders (New Earth),Secret Identity,1,4,7,2,3,Deceased Characters,2.0,2,2005.0
5038,Zhang Xiaomei (New Earth),Secret Identity,1,24,7,2,3,Living Characters,2.0,2,2005.0
5039,Akahara (New Earth),Public Identity,1,4,3,5,3,Deceased Characters,2.0,2,2004.0
5040,Andrew Lopez (New Earth),,2,4,3,5,3,Living Characters,2.0,2,2004.0
5041,Benjamin Addison (New Earth),,3,4,7,5,3,Living Characters,2.0,2,2004.0
5042,Casey Krinsky (New Earth),Public Identity,1,11,4,2,3,Living Characters,2.0,2,2004.0
5043,David Davies (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,2004.0
5044,Erik Verdalian (New Earth),Public Identity,1,4,3,5,3,Living Characters,2.0,2,2004.0
5045,Henry Kucharski (New Earth),Public Identity,2,5,4,5,3,Living Characters,2.0,2,2004.0
5046,Melinda Spyros (New Earth),Public Identity,2,4,7,2,3,Deceased Characters,2.0,2,2004.0
5047,Travonn Williams (New Earth),,3,4,7,5,3,Living Characters,2.0,2,2004.0
5048,Wormhole (New Earth),,1,5,7,5,3,Deceased Characters,2.0,2,2004.0
5049,Anne Carver (New Earth),,1,6,7,2,3,Deceased Characters,2.0,2,2003.0
5050,Fleshburn (New Earth),,1,4,7,5,3,Living Characters,2.0,2,2003.0
5051,Great White (New Earth),,1,4,7,5,3,Living Characters,2.0,2,2003.0
5052,Kid Scout (New Earth),Secret Identity,2,4,20,5,3,Living Characters,2.0,2,2003.0
5053,Kobe Asuru (New Earth),Public Identity,2,4,7,5,3,Deceased Characters,2.0,2,2003.0
5054,Lunkhead (New Earth),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,2,2003.0
5055,Rebecca Muldoon (New Earth),Public Identity,1,4,3,2,3,Living Characters,2.0,2,2003.0
5056,Zaladin (New Earth),Secret Identity,1,24,3,5,3,Living Characters,2.0,2,2003.0
5057,Antiphon (New Earth),Secret Identity,1,5,4,5,3,Living Characters,2.0,2,2002.0
5058,Black Barax (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,2002.0
5059,Digital Djinn (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,2002.0
5060,Hyve (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,2002.0
5061,Izanami (New Earth),,1,26,3,5,3,Living Characters,2.0,2,2002.0
5062,Jack of Spades V (New Earth),,1,4,7,5,3,Living Characters,2.0,2,2002.0
5063,Kaleeza Fashed (New Earth),,2,4,7,2,3,Living Characters,2.0,2,2002.0
5064,Madame X (New Earth),Secret Identity,1,5,27,2,3,Living Characters,2.0,2,2002.0
5065,Mixcoatl (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,2002.0
5066,Nine of Diamonds I (New Earth),,1,6,7,2,3,Living Characters,2.0,2,2002.0
5067,Scorcher IV (New Earth),Secret Identity,1,4,3,2,3,Living Characters,2.0,2,2002.0
5068,Siv (New Earth),,2,4,5,5,3,Living Characters,2.0,2,2002.0
5069,Tolteca (New Earth),Secret Identity,1,5,3,2,3,Living Characters,2.0,2,2002.0
5070,Alesandra Taracon (New Earth),,3,4,7,2,3,Living Characters,2.0,2,2001.0
5071,Antinou00f6s (New Earth),,2,4,7,5,3,Deceased Characters,2.0,2,2001.0
5072,Canis Major (New Earth),Public Identity,1,4,7,5,3,Living Characters,2.0,2,2001.0
5073,General Good (New Earth),Public Identity,1,6,7,5,3,Living Characters,2.0,2,2001.0
5074,Hypnotic Woman (New Earth),Secret Identity,1,4,7,2,3,Living Characters,2.0,2,2001.0
5075,Kru-El (New Earth),Public Identity,1,6,3,5,3,Deceased Characters,2.0,2,2001.0
5076,Matatoa (New Earth),Secret Identity,1,4,4,5,3,Living Characters,2.0,2,2001.0
5077,Matches Malone (New Earth),Public Identity,1,5,7,5,3,Deceased Characters,2.0,2,2001.0
5078,Princess Maru (New Earth),Secret Identity,1,4,3,2,3,Living Characters,2.0,2,2001.0
5079,Zara (New Earth),Secret Identity,1,4,7,2,3,Living Characters,2.0,2,2001.0
5080,Aruna Shende (New Earth),Secret Identity,2,6,3,4,3,Living Characters,2.0,2,2000.0
5081,Aten (New Earth),,2,20,7,5,3,Living Characters,2.0,2,2000.0
5082,Blue Ice (New Earth),Secret Identity,1,4,3,2,3,Deceased Characters,2.0,2,2000.0
5083,Cachiru (New Earth),Secret Identity,2,5,3,5,3,Living Characters,2.0,2,2000.0
5084,Calvin Broderick (New Earth),Secret Identity,1,4,3,5,3,Deceased Characters,2.0,2,2000.0
5085,Doctor Echo (New Earth),Secret Identity,1,4,3,5,3,Deceased Characters,2.0,2,2000.0
5086,Doll Girl II (New Earth),Secret Identity,2,4,7,2,3,Living Characters,2.0,2,2000.0
5087,Dolores Pratchet (New Earth),Public Identity,1,20,20,2,3,Living Characters,2.0,2,2000.0
5088,Drakul Karfang (New Earth),Secret Identity,1,20,7,2,3,Deceased Characters,2.0,2,2000.0
5089,Ebikar Hrui (New Earth),,2,26,10,5,3,Deceased Characters,2.0,2,2000.0
5090,El Bagual (New Earth),Secret Identity,2,4,7,5,3,Living Characters,2.0,2,2000.0
5091,Saraday (New Earth),Public Identity,2,4,7,2,3,Deceased Characters,2.0,2,2000.0
5092,Scarlet Scythe (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,2000.0
5093,Vizacacha (New Earth),Secret Identity,2,4,7,5,3,Living Characters,2.0,2,2000.0
5094,Acolyte (New Earth),Secret Identity,1,20,5,5,3,Living Characters,2.0,2,1999.0
5095,Anti-Hero (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1999.0
5096,Anya Savenlovich (New Earth),Secret Identity,2,9,20,2,3,Living Characters,2.0,2,1999.0
5097,Badmouth (New Earth),,2,4,3,5,3,Living Characters,2.0,2,1999.0
5098,Bette Noir (New Earth),Secret Identity,1,10,3,2,3,Living Characters,2.0,2,1999.0
5099,Brahma (New Earth),,3,4,7,5,3,Living Characters,2.0,2,1999.0
5100,Dante (New Earth),Secret Identity,1,20,7,5,3,Living Characters,2.0,2,1999.0
5101,Dolmen (New Earth),,1,6,7,5,3,Living Characters,2.0,2,1999.0
5102,Ebenezer Biggs (New Earth),Public Identity,1,6,4,5,3,Living Characters,2.0,2,1999.0
5103,Edward Skeevers (New Earth),Public Identity,1,4,3,5,3,Deceased Characters,2.0,2,1999.0
5104,Fireworks (New Earth),,2,4,4,2,3,Living Characters,2.0,2,1999.0
5105,Freight-Train (New Earth),,2,4,4,5,3,Living Characters,2.0,2,1999.0
5106,Ganesh (New Earth),,2,4,7,5,3,Living Characters,2.0,2,1999.0
5107,Hammeroon (New Earth),Secret Identity,2,6,7,5,3,Deceased Characters,2.0,2,1999.0
5108,Hanuman (New Earth),Public Identity,3,6,7,5,3,Living Characters,2.0,2,1999.0
5109,Henry Lee Jordan (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1999.0
5110,Ishi-Shujou (New Earth),,1,4,3,5,3,Living Characters,2.0,2,1999.0
5111,Kathryn Monaghan (New Earth),Public Identity,2,4,3,2,3,Deceased Characters,2.0,2,1999.0
5112,Lucia Viti (New Earth),Public Identity,1,5,7,2,3,Deceased Characters,2.0,2,1999.0
5113,Mahadevi (New Earth),Secret Identity,1,4,3,2,3,Living Characters,2.0,2,1999.0
5114,Nelson Arling (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1999.0
5115,Packrat (New Earth),Secret Identity,1,9,7,5,3,Living Characters,2.0,2,1999.0
5116,Paul Deisinger (New Earth),,1,4,3,5,3,Living Characters,2.0,2,1999.0
5117,Prohl Gosgotha (New Earth),Secret Identity,2,5,7,5,3,Deceased Characters,2.0,2,1999.0
5118,Rao (New Earth),Secret Identity,2,4,7,5,3,Living Characters,2.0,2,1999.0
5119,Roo (New Earth),,2,4,4,5,3,Living Characters,2.0,2,1999.0
5120,Sela Allen (New Earth),,2,24,7,2,3,Living Characters,2.0,2,1999.0
5121,Thomas Dawson (New Earth),Public Identity,1,4,11,5,3,Deceased Characters,2.0,2,1999.0
5122,Timothy Townsend (New Earth),Secret Identity,2,4,4,5,3,Deceased Characters,2.0,2,1999.0
5123,Trafalgo (New Earth),Public Identity,2,4,3,5,3,Living Characters,2.0,2,1999.0
5124,Wardell Washington (New Earth),Public Identity,1,6,3,5,3,Living Characters,2.0,2,1999.0
5125,Zolog (New Earth),Public Identity,2,4,3,5,3,Living Characters,2.0,2,1999.0
5126,Flex II (New Earth),Secret Identity,1,4,3,5,3,Living Characters,2.0,2,1998.0
5127,Lee St. Lawrence (New Earth),,2,4,4,2,3,Living Characters,2.0,2,1998.0
5128,Legless Master (New Earth),,3,4,7,5,3,Deceased Characters,2.0,2,1998.0
5129,Major Flashback (New Earth),Secret Identity,2,4,4,5,3,Deceased Characters,2.0,2,1998.0
5130,Nina Dowd (New Earth),Public Identity,1,9,7,2,3,Living Characters,2.0,2,1998.0
5131,Pallas (New Earth),,2,6,3,2,3,Living Characters,2.0,2,1998.0
5132,Red Panzer II (New Earth),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,2,1998.0
5133,Sally Marsden (New Earth),Public Identity,1,9,20,2,3,Living Characters,2.0,2,1998.0
5134,Sister Sunlight (New Earth),,2,5,4,2,3,Living Characters,2.0,2,1998.0
5135,Thalia (New Earth),,2,4,7,2,3,Living Characters,2.0,2,1998.0
5136,Thermal (New Earth),,1,4,3,2,3,Living Characters,2.0,2,1998.0
5137,Bernell Jones (New Earth),Public Identity,2,6,7,5,3,Deceased Characters,2.0,2,1997.0
5138,Celestia (New Earth),,2,4,11,2,3,Deceased Characters,2.0,2,1997.0
5139,Christina Chiles (New Earth),Secret Identity,1,4,7,2,3,Living Characters,2.0,2,1997.0
5140,Cynthia Brand (New Earth),Public Identity,1,9,20,2,3,Living Characters,2.0,2,1997.0
5141,Desmond Connor (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1997.0
5142,Emily Washburn (New Earth),Public Identity,3,4,4,2,3,Living Characters,2.0,2,1997.0
5143,Ferris Boyle (New Earth),Public Identity,1,4,3,5,3,Living Characters,2.0,2,1997.0
5144,Frankie Carbone (New Earth),Public Identity,1,4,7,5,3,Deceased Characters,2.0,2,1997.0
5145,Gamesman (New Earth),Secret Identity,1,5,7,5,3,Living Characters,2.0,2,1997.0
5146,Getaway Jones (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1997.0
5147,Joe Bandano (New Earth),Public Identity,1,4,7,5,3,Deceased Characters,2.0,2,1997.0
5148,Joseph Minette (New Earth),,1,4,7,5,3,Deceased Characters,2.0,2,1997.0
5149,Kenneth Wayne (New Earth),Public Identity,2,4,3,5,3,Deceased Characters,2.0,2,1997.0
5150,Luigi Maroni (New Earth),Public Identity,1,4,11,5,3,Deceased Characters,2.0,2,1997.0
5151,Machine Messiah (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1997.0
5152,Marlon Dall (New Earth),Public Identity,1,6,7,5,3,Living Characters,2.0,2,1997.0
5153,Orunmilla (New Earth),Public Identity,3,6,3,5,3,Living Characters,2.0,2,1997.0
5154,Rhombus (New Earth),Public Identity,1,4,27,5,3,Living Characters,2.0,2,1997.0
5155,Thurber Avian (New Earth),Public Identity,1,4,7,5,3,Deceased Characters,2.0,2,1997.0
5156,Abigail Moorland (New Earth),,1,4,3,2,3,Living Characters,2.0,2,1996.0
5157,Adele Drew (New Earth),Public Identity,1,6,7,2,3,Deceased Characters,2.0,2,1996.0
5158,Bang Bang (New Earth),Secret Identity,1,4,3,2,3,Living Characters,2.0,2,1996.0
5159,Brawl (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1996.0
5160,Burton Thompson (New Earth),Public Identity,1,6,7,5,3,Living Characters,2.0,2,1996.0
5161,Daniel Maris (New Earth),Public Identity,1,4,7,5,3,Deceased Characters,2.0,2,1996.0
5162,Death-Doll (New Earth),Secret Identity,1,5,4,2,3,Living Characters,2.0,2,1996.0
5163,Eva Green (New Earth),Secret Identity,1,5,4,2,3,Living Characters,2.0,2,1996.0
5164,Gerald McWilliams (New Earth),Public Identity,3,4,7,5,3,Deceased Characters,2.0,2,1996.0
5165,Helen Belcanto (New Earth),,1,6,3,2,3,Living Characters,2.0,2,1996.0
5166,Holly Green (New Earth),Secret Identity,1,5,4,2,3,Living Characters,2.0,2,1996.0
5167,Hugh Danzizen (New Earth),,2,4,7,5,3,Living Characters,2.0,2,1996.0
5168,John Adams (New Earth),,2,4,7,5,3,Living Characters,2.0,2,1996.0
5169,Kekona (New Earth),Public Identity,1,6,7,5,3,Living Characters,2.0,2,1996.0
5170,Lizard King (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1996.0
5171,Patty Patty (New Earth),Secret Identity,1,4,4,2,3,Living Characters,2.0,2,1996.0
5172,Sinthia (New Earth),Public Identity,1,4,7,2,3,Living Characters,2.0,2,1996.0
5173,Stanley Macklin (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1996.0
5174,Stayne (New Earth),Secret Identity,1,4,7,2,3,Living Characters,2.0,2,1996.0
5175,Susan Kent (New Earth),Public Identity,2,4,11,2,3,Living Characters,2.0,2,1996.0
5176,Synth (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1996.0
5177,Twilight (New Earth),Secret Identity,1,4,7,2,3,Deceased Characters,2.0,2,1996.0
5178,Warhammer (New Earth),Secret Identity,2,5,4,5,3,Deceased Characters,2.0,2,1996.0
5179,Anansa (New Earth),,1,4,7,2,3,Living Characters,2.0,2,1995.0
5180,Arel (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1995.0
5181,Captain Fear (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1995.0
5182,Eduardo Reyes (New Earth),Secret Identity,1,4,7,5,3,Deceased Characters,2.0,2,1995.0
5183,Elbiam (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1995.0
5184,Fauna Faust (New Earth),Secret Identity,1,4,27,2,4,Deceased Characters,2.0,2,1995.0
5185,George Tweedle (New Earth),Public Identity,1,26,3,5,3,Living Characters,2.0,2,1995.0
5186,James Collins (New Earth),,1,4,3,5,3,Living Characters,2.0,2,1995.0
5187,James Craddock II (New Earth),Public Identity,3,5,27,5,3,Living Characters,2.0,2,1995.0
5188,Katherine Viverrida (New Earth),,1,16,7,2,3,Living Characters,2.0,2,1995.0
5189,Lumiun (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1995.0
5190,Marsosh (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1995.0
5191,Peter Grogan (New Earth),,1,4,20,5,3,Living Characters,2.0,2,1995.0
5192,Power Fork (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1995.0
5193,Ribalvei (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1995.0
5194,Skinwalker (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1995.0
5195,Strega I (New Earth),Public Identity,1,4,4,2,3,Deceased Characters,2.0,2,1995.0
5196,Techno (New Earth),Secret Identity,1,6,3,5,3,Living Characters,2.0,2,1995.0
5197,Voldar (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1995.0
5198,Alan Barnes (New Earth),,2,4,7,5,3,Living Characters,2.0,2,1994.0
5199,Armless Master (New Earth),,3,4,7,5,3,Deceased Characters,2.0,2,1994.0
5200,Brain-Bandit (New Earth),Secret Identity,1,9,7,5,3,Living Characters,2.0,2,1994.0
5201,Cecil Geekywad Bumwimple (New Earth),,1,4,7,5,3,Deceased Characters,2.0,2,1994.0
5202,Chromax (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1994.0
5203,Dahak (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1994.0
5204,Drin (New Earth),Secret Identity,2,4,7,5,3,Deceased Characters,2.0,2,1994.0
5205,Equinox (New Earth),Secret Identity,2,5,4,5,3,Living Characters,2.0,2,1994.0
5206,Ernest Widdle (New Earth),,1,4,4,5,3,Deceased Characters,2.0,2,1994.0
5207,Hardsell (New Earth),Secret Identity,1,6,3,5,3,Living Characters,2.0,2,1994.0
5208,Judomaster II (New Earth),Secret Identity,2,4,3,5,3,Living Characters,2.0,2,1994.0
5209,Kevin Crow Clone (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1994.0
5210,Mainline (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1994.0
5211,Matthew Nieman (New Earth),Public Identity,1,4,3,5,3,Living Characters,2.0,2,1994.0
5212,Megafire (New Earth),Secret Identity,1,4,4,5,3,Deceased Characters,2.0,2,1994.0
5213,Nuscia (New Earth),,2,4,7,2,3,Living Characters,2.0,2,1994.0
5214,Peregrine (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1994.0
5215,Phalanx (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1994.0
5216,Probert (New Earth),,2,4,7,5,3,Living Characters,2.0,2,1994.0
5217,Ricochet II (New Earth),,1,4,7,5,3,Deceased Characters,2.0,2,1994.0
5218,Solomon Perggia (New Earth),Public Identity,1,4,27,5,3,Deceased Characters,2.0,2,1994.0
5219,Spellbinder II (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1994.0
5220,Unclean (New Earth),,1,6,7,2,3,Living Characters,2.0,2,1994.0
5221,Zephyr (New Earth),Secret Identity,1,9,20,2,3,Living Characters,2.0,2,1994.0
5222,Blacksmyth (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1993.0
5223,Blynde (New Earth),Secret Identity,1,4,4,2,3,Living Characters,2.0,2,1993.0
5224,Colin Brandywine (New Earth),Secret Identity,2,24,3,5,3,Living Characters,2.0,2,1993.0
5225,Danthis (New Earth),,2,4,7,2,3,Living Characters,2.0,2,1993.0
5226,Gyro (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1993.0
5227,Hellen (New Earth),,2,4,7,2,3,Living Characters,2.0,2,1993.0
5228,Immortal (New Earth),,1,5,4,5,3,Deceased Characters,2.0,2,1993.0
5229,Jack Mobley (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1993.0
5230,Krater (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1993.0
5231,Lan Dibbux (New Earth),,2,26,7,5,3,Living Characters,2.0,2,1993.0
5232,Lutefisk (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1993.0
5233,Mekros (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1993.0
5234,Shadowstryke (New Earth),Secret Identity,2,4,3,5,3,Living Characters,2.0,2,1993.0
5235,Shard (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1993.0
5236,Toad-In-the-Hole (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1993.0
5237,White Spider (New Earth),,1,20,27,5,3,Deceased Characters,2.0,2,1993.0
5238,Blockhouse II (New Earth),Secret Identity,1,4,4,5,3,Living Characters,2.0,2,1992.0
5239,Blutwurst (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5240,Bratwurst (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5241,Celestine Babcock (New Earth),,2,4,4,2,3,Living Characters,2.0,2,1992.0
5242,Cesare Sabatini (New Earth),Public Identity,2,4,7,5,3,Living Characters,2.0,2,1992.0
5243,Chancer (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5244,Chaq (New Earth),Public Identity,1,20,7,5,3,Living Characters,2.0,2,1992.0
5245,Curtis Engstrom (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5246,Cyrus Pinkney (New Earth),,2,4,7,5,3,Deceased Characters,2.0,2,1992.0
5247,Doctor Zen (New Earth),Secret Identity,2,4,7,5,3,Living Characters,2.0,2,1992.0
5248,Dogtag (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1992.0
5249,Headhunter I (New Earth),Secret Identity,1,5,27,5,3,Living Characters,2.0,2,1992.0
5250,Horten Spence (New Earth),Public Identity,3,6,3,5,3,Living Characters,2.0,2,1992.0
5251,Iris Phelios (New Earth),,1,5,3,2,3,Living Characters,2.0,2,1992.0
5252,Jolt II (New Earth),Secret Identity,1,4,7,2,3,Living Characters,2.0,2,1992.0
5253,Jon Riksson (New Earth),Public Identity,2,4,4,5,3,Living Characters,2.0,2,1992.0
5254,Laham (New Earth),,2,4,7,5,3,Deceased Characters,2.0,2,1992.0
5255,Leberwurst (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5256,Miles Lydecker (New Earth),Public Identity,3,4,20,5,3,Living Characters,2.0,2,1992.0
5257,Ramona (New Earth),Public Identity,1,9,4,2,3,Living Characters,2.0,2,1992.0
5258,Rhodri Llewelyn (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5259,Sharon Parker (New Earth),Secret Identity,2,4,7,2,3,Deceased Characters,2.0,2,1992.0
5260,Waverly Sayre (New Earth),,2,4,3,5,3,Deceased Characters,2.0,2,1992.0
5261,Weisswurst (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1992.0
5262,Balder (New Earth),Secret Identity,2,5,4,5,3,Living Characters,2.0,2,1991.0
5263,Dispatcher (New Earth),Public Identity,1,4,7,5,3,Deceased Characters,2.0,2,1991.0
5264,Doctor Silence (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1991.0
5265,Ernest Franklin (New Earth),Secret Identity,1,4,4,5,3,Living Characters,2.0,2,1991.0
5266,Jiv Reduu (New Earth),Public Identity,1,4,3,5,3,Deceased Characters,2.0,2,1991.0
5267,Miliza (New Earth),,1,6,3,2,3,Living Characters,2.0,2,1991.0
5268,Rashira (New Earth),,1,4,7,2,3,Deceased Characters,2.0,2,1991.0
5269,Roscoe Barrow (New Earth),Public Identity,1,6,3,5,3,Living Characters,2.0,2,1991.0
5270,Timebomb (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1991.0
5271,Albart (New Earth),,3,6,27,5,3,Living Characters,2.0,2,1990.0
5272,Bito Wladon (Imposter) (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1990.0
5273,Blindspot (New Earth),Secret Identity,1,4,7,5,3,Living Characters,2.0,2,1990.0
5274,Calliope (New Earth),,2,4,7,2,3,Living Characters,2.0,2,1990.0
5275,Carny (New Earth),,1,4,7,5,3,Deceased Characters,2.0,2,1990.0
5276,Christopher Dent (New Earth),,3,4,7,5,3,Living Characters,2.0,2,1990.0
5277,Crimesmith (New Earth),Secret Identity,1,6,3,2,3,Living Characters,2.0,2,1990.0
5278,Curtis Base (New Earth),Secret Identity,1,5,10,5,3,Living Characters,2.0,2,1990.0
5279,Darren Jones (New Earth),Public Identity,1,4,3,5,3,Living Characters,2.0,2,1990.0
5280,Decreator (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1990.0
5281,Gulacia (New Earth),Public Identity,3,11,7,2,3,Living Characters,2.0,2,1990.0
5282,Illya (New Earth),Public Identity,2,9,20,2,3,Deceased Characters,2.0,2,1990.0
5283,Kathryn George (New Earth),Public Identity,2,5,3,2,3,Living Characters,2.0,2,1990.0
5284,Khen-To (New Earth),,2,4,7,5,3,Deceased Characters,2.0,2,1990.0
5285,Marleah (New Earth),Public Identity,1,10,7,2,3,Living Characters,2.0,2,1990.0
5286,Moish (New Earth),Secret Identity,1,4,7,5,4,Living Characters,2.0,2,1990.0
5287,Notional Man (New Earth),,1,24,27,5,3,Living Characters,2.0,2,1990.0
5288,Obatala (New Earth),,1,4,7,5,3,Living Characters,2.0,2,1990.0
5289,Rafael Santini (New Earth),Public Identity,1,5,3,5,3,Living Characters,2.0,2,1990.0
